"N","Код","Найменування","Собіварт.","Націнка","Ціна","Ш/В/С","К-сть","Сума 1","Сума 2"
"1","4820174980825","Памперс дада 4","5.83","50.00","9.00","0","72.00","419.76","648.00"
"2","4820174981020","Памперси дада 3","4.81","50.00","7.50","0","64.00","307.84","480.00"
"3","5903933668963","Памперс дада 4 extra soft","5.00","60.00","8.00","0","0.00","0.00","0.00"
"4","5903933668970","Памперси Дада 5","6.19","50.00","9.50","0","34.00","210.46","323.00"
"5","5903933668987","Памперси дада 6","7.83","50.00","12.00","0","33.00","258.39","396.00"

