"N","Код","Найменування","Собіварт.","Націнка","Ціна","Ш/В/С","К-сть","Сума 1","Сума 2"
"353","4877881379626","Вафельна гірка кольорова МАЛЮК 1.4 кг ТМ Добрий вечір","193.04","35.00","265.00","1","0.63","122.39","168.01"
"354","5051594004429","Печиво пшеничне Мілупа 45г","31.08","35.00","42.00","0","0.00","0.00","0.00"
"355","5201360521210","Круасан 7 Дейс з какао начинкою (23% ) 60г","27.30","35.00","37.00","0","1.00","27.30","37.00"
"356","5410041435900","Крекер солоний ТУК зі смаком паприки 100г","50.64","35.00","70.00","0","0.00","0.00","0.00"
"357","5901414203955","Печево Хіт Горіх 220г.Польша","52.00","15.38","60.00","0","0.00","0.00","0.00"
"358","5901414205584","Печиво манго Hit 220г","48.00","25.00","60.00","0","5.00","240.00","300.00"
"359","5941194000252","Крекер CROCO 100г піца","20.50","100.00","41.00","0","0.00","0.00","0.00"
"360","5941194001341","Соломка солона Croco 40g","9.50","100.00","20.00","0","0.00","0.00","0.00"
"361","5941194003758","Паличчк соломка Croco 80g","26.00","80.00","50.00","0","10.00","260.00","500.00"
"362","5941194003789","Печево з вершковим маслом 100г.Croco","32.00","25.00","40.00","0","0.00","0.00","0.00"
"363","5998711388928","Крекер солоний ""Тук"" зі смаком сиру 100г","45.00","24.44","56.00","0","0.00","0.00","0.00"
"364","5998711388935","Крекер солоний ТУК зі смаком сметани та цибулі 100г НП","50.64","35.00","70.00","0","0.00","0.00","0.00"
"365","6920311012254","Тік так фруктовий","8.00","25.00","10.00","0","0.00","0.00","0.00"
"366","7622202236419","Круасан ""7 дейс"" з начинкою зі смаком ванілі 60г","24.00","25.00","30.00","0","0.00","0.00","0.00"
"367","7622210653031","Печіво OREO з какао та крем начінк95 гр","31.20","30.00","53.00","0","21.00","655.20","1,113.00"
"368","7622210653086","Печиво OREO з какао та крем начінк 38гр","19.00","31.58","25.00","0","11.00","209.00","275.00"
"369","7622300274801","Бісквіт Барні з шок начинкою 30г","12.35","35.00","25.00","0","3.00","37.05","75.00"
"370","7622300274825","Бісквіт Барні з шок начинкою  100 г","86.52","35.00","120.00","0","1.00","86.52","120.00"
"371","7622300275143","Бісквіт Барні з мол начинкою 30г","12.77","40.00","25.00","0","4.00","51.08","100.00"
"372","7622300275174","Бісквіт Барні з мол начинкою 150 НП","86.52","35.00","120.00","0","1.00","86.52","120.00"
"373","7622300813420","Бісквіт барні з бананово-йогуртовою начинкою 30г","18.00","27.78","23.00","0","0.00","0.00","0.00"
"374","7700000011169","Вафлі квадратні білі","20.50","30.00","32.00","0","4.00","82.00","128.00"
"375","7700000011176","Вафлі круглі кольорові","33.00","25.71","44.00","0","17.00","561.00","748.00"
"376","7700000011183","Вафлі круглі білі","0.00","0.00","0.00","0","0.00","0.00","0.00"
"377","7700000011206","Печиво Марія Klim","15.00","26.67","19.00","0","5.00","75.00","95.00"
"378","7700000011237","Печиво Delicia 3шт","12.00","25.00","15.00","0","1.00","12.00","15.00"
"379","7700000011244","Трубочки фасовані капучино 240 г","44.00","25.00","55.00","0","2.00","88.00","110.00"
"380","7700000011305","Сухарі з ізюмом фасовані 320г","44.00","25.00","55.00","0","0.00","0.00","0.00"
"381","7700000011541","Зефір Жако упаковка","92.00","38.00","130.00","0","1.00","92.00","130.00"
"382","7700000011947","Крекер CRISPY з маком (300)","34.78","29.38","45.00","0","0.00","0.00","0.00"
"383","820078260894","Зефір ""Біло-рожевий"" 4кг Жако ваговий","169.39","35.00","230.00","1","0.00","0.00","0.00"
"384","820300100011","Зефір біло-рожевий родина","169.39","35.00","230.00","1","0.00","0.00","0.00"
"385","8436547645916","Вафлі шоколадні Paw patrol maxies 150g","64.00","25.00","80.00","0","0.00","0.00","0.00"
