"N","Код","Найменування","Собіварт.","Націнка","Ціна","Ш/В/С","К-сть","Сума 1","Сума 2"
"1","4820129221362","Маргарин вершковий ЧУМАК","26.95","25.93","34.00","0","19.00","512.05","646.00"
"2","4820260571050","Маргарин Смачно 250г","26.00","30.77","34.00","0","1.00","26.00","34.00"
"3","4823039004728","Продукт рослинно-вершковий 72.5 ТМ Ваш молочник 400г","68.04","33.00","91.00","0","5.00","340.20","455.00"
"4","4823097400593","МАРГАРИН ЩЕДРО "" Сонячний Особливий"" 72% 250 гр","34.70","30.00","44.00","0","7.00","242.90","308.00"
"5","4823097401491","Щедро Маргарин "" Вершковий Особливий"" 72% 250 гр","30.00","30.00","39.00","0","0.00","0.00","0.00"
"6","5906340696017","Масло полмлек екстра 200 г","62.00","30.00","81.00","0","3.00","186.00","243.00"

