"N","Код","Найменування","Собіварт.","Націнка","Ціна","Ш/В/С","К-сть","Сума 1","Сума 2"
"1","1025","Шашлик Люкс Grill","208.00","29.81","270.00","1","0.00","0.00","0.00"
"2","1266","Шашлик свинний олесинська мясна лінія","306.00","40.00","428.00","1","0.00","0.00","0.00"
"3","1272","Шашлик курячий  вакуум ходорівський мясокомбінат","239.00","50.00","359.00","1","0.00","0.00","0.00"
"4","1822100014065","Реберцята мариновані кленовий бурбон ходорів","147.00","50.00","240.00","1","1.46","214.91","350.88"
"5","1887340008427","Стейк свинний на кості Димчасті гори ходорів","283.00","50.00","425.00","1","0.00","0.00","0.00"
"6","1894240014762","Шашлик свинний солодка паприка ходорів","218.00","45.00","350.00","1","0.00","0.00","0.00"
"7","2924970010426","Шашлик з філе курячого козацький (горянка)","173.64","60.00","279.00","1","1.05","181.63","291.83"

