"N","Код","Найменування","Собіварт.","Націнка","Ціна","Ш/В/С","К-сть","Сума 1","Сума 2"
"1","4820219349549","Пюре фруктово-ягідне Яблуко-груша-чорниця боб равлик 90 г","31.32","30.00","41.00","0","0.00","0.00","0.00"
"2","4820240850427","Смузі яблуко 120г Garden Gadz","25.00","32.00","33.00","0","0.00","0.00","0.00"
"3","6438091403563","Пюре фруктове 80гр. Мілупа Яблуко-банан пауч","37.68","35.00","51.00","0","2.00","75.36","102.00"
"4","6438091403587","Пюре фруктове 80гр. Мілупа Яблуко-банан-полуниця пауч","37.68","35.00","51.00","0","2.00","75.36","102.00"
"5","6438091403600","Пюре фруктове 80гр. Мілупа Яблуко-груша-банан-абрикос пауч","37.68","35.00","51.00","0","2.00","75.36","102.00"
"6","6438091414149","Пюре фруктове ""Яблуко, банан, манго і кокосове молоко"" Milupa для дітей від 6 міс, 80г","37.68","35.00","51.00","0","2.00","75.36","102.00"
"7","6438091515150","Пюре Яблуко, банан, чорна смородина і чорниця milupa 80г","37.68","35.00","51.00","0","2.00","75.36","102.00"

