"N","Код","Найменування","Собіварт.","Націнка","Ціна","Ш/В/С","К-сть","Сума 1","Сума 2"
"1","5906927041384","Свічка столова біспол 5 шт","9.16","60.00","17.00","0","23.00","210.68","391.00"
"2","7700000010506","Стрітенська свічка yunior","40.00","75.00","70.00","0","3.00","120.00","210.00"
"3","8945610711392","Свічка на батарейку","48.00","25.00","60.00","0","0.00","0.00","0.00"

