"N","Код","Найменування","Собіварт.","Націнка","Ціна","Ш/В/С","К-сть","Сума 1","Сума 2"
"1","4820080000396","Борошно Мілліно вищий сорт 2кг","42.50","30.95","56.00","0","5.00","212.50","280.00"
"2","4820080001317","Борошно Міліно 5кг","104.00","29.81","135.00","0","9.00","936.00","1,215.00"
"3","4820098570133","Пшеничне Борошно вищого сорту 1кг. Смакота","19.00","31.58","25.00","0","0.00","0.00","0.00"
"4","4820098570140","Борошно  пшеничне ТМ Смакота 2 кг","41.00","29.73","54.00","0","6.00","246.00","324.00"
"5","4820098570157","Борошно смакота 3 кг","60.60","30.00","78.00","0","5.00","303.00","390.00"
"6","4820174600105","Борошно ""Хатинка"" 2кг","64.18","30.16","84.00","0","3.00","192.54","252.00"
"7","4820174600112","борошно  пшеичне  тм хатинка 5кг","147.32","30.00","192.00","0","4.00","589.28","768.00"
"8","4823127307601","Борошно пшен. вищ. гат. ТМ Хуторок  1 кг","26.88","28.00","34.00","0","5.00","134.40","170.00"

