"N","Код","Найменування","Собіварт.","Націнка","Ціна","Ш/В/С","К-сть","Сума 1","Сума 2"
"55","4820226168737","Мілупа йогурт з біфідобактеріями 2,1%207 г банан-абрикос","21.64","40.00","31.00","0","0.00","0.00","0.00"
"56","4820226168768","Йогурт данон 3,2% стакан 260 г персик","40.67","40.00","57.00","0","1.00","40.67","57.00"
"57","4820226168782","йогурт данон 3,2% стакан 260 г полуниця","40.67","40.00","57.00","0","1.00","40.67","57.00"
"58","4820226168829","Йогурт персик-маракуя Danone 115г","14.00","28.57","18.00","0","0.00","0.00","0.00"
"59","4820226168881","Йогурт Полуниця-Злаки Активіа 180г","27.00","29.63","35.00","0","0.00","0.00","0.00"
"60","4820226169840","Йогурт Активія даноне без лактози 260 г","34.27","40.00","48.00","0","0.00","0.00","0.00"
"61","4820239243063","спред полтавське 400г","70.00","27.00","90.00","0","5.00","350.00","450.00"
"62","4820293250090","Йогурт Активія Danone зі смаком чорниця - злаки 500г","55.91","35.00","76.00","0","0.00","0.00","0.00"
"63","4820293250137","Йогурт Активія Danone зі смаком полуниці 260мл","34.41","40.00","48.00","0","0.00","0.00","0.00"
"64","4820293250298","Йогурт Активія Danone зі смаком ягоди-злаки 260мл","34.41","40.00","48.00","0","1.00","34.41","48.00"
"65","4820293250335","Йогурт Активія Danone зі смаком вишня-чіа 260мл","34.42","40.00","48.00","0","0.00","0.00","0.00"
"66","4820293250342","Йогурт Активія Danone зі смаком ""5 злаків"" 260мл","34.42","40.00","48.00","0","1.00","34.42","48.00"
"67","4820293250809","Сирок полуниця-банан мілупа 90 г","20.06","40.00","28.00","0","2.00","40.12","56.00"
"68","4820293250830","Мілупа сирок з біфідобактеріями 3,1 % стакан 90 г ягоди з бананом","20.07","35.00","28.00","0","0.00","0.00","0.00"
"69","4820293250861","Даноніно йогурт 2,1% 70г полуничний-банановий,збагач кальцієм і вітаміном D","24.87","40.00","35.00","0","1.00","24.87","35.00"
