"N","Код","Найменування","Собіварт.","Націнка","Ціна","Ш/В/С","К-сть","Сума 1","Сума 2"
"49","4820112030032","Вода Солуки сильно газ 1.5л","14.00","28.57","18.00","0","1.00","14.00","18.00"
"50","4820112030056","Вода мінеральна Солуки Plus сильногазована 1,5л","15.30","40.00","22.00","0","6.00","91.80","132.00"
"51","4820112030117","Вода ""Солуки Плюс"" 6л негазована","46.44","35.00","63.00","0","0.00","0.00","0.00"
"52","4820124820546","Вода Трускавецька сильногазована 0.75л","14.00","21.43","17.00","0","0.00","0.00","0.00"
"53","4820161120067","Вода Каньйон зі смаком лозини 0,5 л. сітро","7.25","20.00","10.00","0","0.00","0.00","0.00"
"54","4820216370966","Вода Мипкулинецька слабогаз 1.5л","0.01","30.77","22.00","0","8.00","0.08","176.00"
"55","4820216370973","Вода Микулинецька сильногаз 1.5л","0.01","30.77","22.00","0","11.00","0.11","242.00"
"56","4823089500331","ReO вода для медичних цілей","82.14","40.00","115.00","0","11.00","903.54","1,265.00"
"57","4823089506319","Напій ізота 950мл","86.00","24.42","107.00","0","3.00","258.00","321.00"
"58","4860019001346","Вода миниральная   сильногазавана Боржоми  0.5л стекло","53.90","35.00","74.00","0","14.00","754.60","1,036.00"
"59","4860019001414","Вода боржомі природна лікувально-столова сильногазована п/б 0,75л","64.00","25.00","80.00","0","0.00","0.00","0.00"
"60","4860019002077","Вода Borjomi мінеральна сильногазована 1,25л п/п","84.00","25.00","105.00","0","2.00","168.00","210.00"

