"N","Код","Найменування","Собіварт.","Націнка","Ціна","Ш/В/С","К-сть","Сума 1","Сума 2"
"1","7700000012142","Пляшка Авторська 0,5 ППБ","1.74","0.00","1.74","0","18.00","31.32","31.32"
"2","7700000012159","Пляшка фірм. 0,5 ППБ","1.74","0.00","1.74","0","30.00","52.20","52.20"
"3","7700000012166","Пляшка фірм. 0,65 ППБ","1.74","0.00","1.74","0","48.00","83.52","83.52"

