"N","Код","Найменування","Собіварт.","Націнка","Ціна","Ш/В/С","К-сть","Сума 1","Сума 2"
"1","4820001610154","Львівські Дріжджі Екстра 100г Золоті","12.51","30.00","17.00","0","28.00","350.28","476.00"
"2","4820001611571","Дріжджі спирт.*Львів.* екстра 500г.","47.50","25.00","60.00","0","0.00","0.00","0.00"
"3","4820068080143","Дріжджі спиртові Градус 0,5кг","35.00","28.13","47.00","0","0.00","0.00","0.00"

