"N","Код","Найменування","Собіварт.","Націнка","Ціна","Ш/В/С","К-сть","Сума 1","Сума 2"
"1","4820128030675","Мак Kira 100г","24.00","25.00","30.00","0","4.00","96.00","120.00"
"2","4820168881725","Маковая начинка  ""100 пудов"" 200 гр","40.00","30.00","52.00","0","14.00","560.00","728.00"
"3","4820169830517","макова начинка Сто пудов 500г","44.00","25.00","55.00","0","8.00","352.00","440.00"
"4","4820180410064","Макова начинка ЗOЛОТА МИЛЯ 500гр.пл.","46.00","23.91","57.00","0","0.00","0.00","0.00"
"5","7700000011251","Мак кондитерський 40г","12.00","25.00","15.00","0","4.00","48.00","60.00"

