"N","Код","Найменування","Собіварт.","Націнка","Ціна","Ш/В/С","К-сть","Сума 1","Сума 2"
"1","4820086900126","Хліб Дарницький","30.00","26.67","38.00","0","3.00","90.00","114.00"
"2","7700000010414","Хліб ""Домашній"" калуш","32.00","20.00","40.00","0","0.00","0.00","0.00"
"3","7700000010421","Батон ""Багетті""","28.00","21.43","34.00","0","0.00","0.00","0.00"
"4","7700000010438","Батон ""Багетті житнє""","28.00","21.43","34.00","0","0.00","0.00","0.00"
"5","7700000012012","Сонечко з часником калуш","27.00","25.93","34.00","0","2.00","54.00","68.00"

